filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
drivers/staging/iio/addac/adt7316-spi.c 1 0 0 0 0 0 0 0 0 0 0 1 41
drivers/staging/iio/addac/adt7316-spi.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/staging/iio/magnetometer/hmc5843_core.c 4 0 0 0 0 0 1 1 0 0 0 8 199
drivers/staging/iio/magnetometer/hmc5843_spi.c 0 0 0 0 0 0 0 0 0 0 0 0 22
drivers/staging/iio/magnetometer/hmc5843_i2c.c 0 0 0 0 0 0 0 0 0 0 0 0 19
drivers/staging/iio/resolver/ad2s1200.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/staging/iio/resolver/ad2s90.c 0 0 0 0 0 0 0 0 0 0 0 0 45
drivers/staging/iio/resolver/ad2s1200.c 1 1 0 0 0 0 0 0 0 0 0 3 65
drivers/staging/iio/resolver/ad2s1210.c 0 0 0 0 0 0 0 0 0 0 0 0 304
drivers/staging/iio/resolver/ad2s90.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/iio/resolver/ad2s1210.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/iio/adc/ad7606.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/adc/ad7780.c 0 0 0 0 0 0 0 0 0 0 0 0 88
drivers/staging/iio/adc/ad7280a.c 6 5 0 2 0 1 0 0 0 0 0 35 340
drivers/staging/iio/adc/ad7280a.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/iio/adc/mxs-lradc.c 4 1 0 2 0 1 1 0 0 0 0 13 499
drivers/staging/iio/adc/spear_adc.c 1 0 0 0 0 0 0 0 0 0 0 1 146
drivers/staging/iio/adc/lpc32xx_adc.c 0 0 0 0 0 0 0 0 0 0 0 0 68
drivers/staging/iio/adc/ad7816.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/adc/ad7606_ring.c 0 0 0 0 0 0 0 0 0 0 0 0 26
drivers/staging/iio/adc/ad7192.c 3 1 0 1 1 0 0 0 0 0 0 13 222
drivers/staging/iio/adc/ad7606_core.c 1 0 0 0 0 0 0 0 0 0 0 1 195
drivers/staging/iio/adc/ad7606_spi.c 1 0 0 0 0 0 0 0 0 0 0 1 30
drivers/staging/iio/adc/ad7606_par.c 0 0 0 0 0 0 0 0 0 0 0 0 45
drivers/staging/iio/adc/ad7780.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/iio/adc/ad7816.c 1 0 0 0 0 0 1 0 0 0 0 2 159
drivers/staging/iio/adc/ad7192.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/frequency/ad9834.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/iio/frequency/ad9832.c 0 0 0 0 0 0 0 0 0 0 0 0 153
drivers/staging/iio/frequency/ad9832.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/staging/iio/frequency/ad9834.c 0 0 0 0 0 0 0 0 0 0 0 0 182
drivers/staging/iio/trigger/iio-trig-periodic-rtc.c 1 1 0 1 0 0 0 0 0 0 0 20 88
drivers/staging/iio/trigger/iio-trig-periodic-rtc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/trigger/iio-trig-bfin-timer.c 1 0 0 0 0 0 0 0 0 0 0 1 109
drivers/staging/iio/light/isl29018.c 2 2 0 2 0 0 0 0 0 0 0 4 265
drivers/staging/iio/light/isl29018.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 16
drivers/staging/iio/light/tsl2x7x_core.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 17
drivers/staging/iio/light/tsl2583.c 5 5 0 3 0 0 0 0 0 0 0 23 335
drivers/staging/iio/light/isl29028.c 1 1 0 0 0 0 0 0 0 0 0 1 197
drivers/staging/iio/light/tsl2x7x_core.c 5 2 0 5 0 0 2 1 0 1 0 19 594
drivers/staging/iio/light/isl29028.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/light/tsl2583.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/meter/ade7854-i2c.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/iio/meter/ade7759.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/meter/ade7758.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/iio/meter/ade7758_trigger.c 0 0 0 0 0 0 0 0 0 0 0 0 32
drivers/staging/iio/meter/ade7854.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/meter/ade7758_ring.c 0 0 0 0 0 0 0 0 0 0 0 0 72
drivers/staging/iio/meter/ade7854-spi.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/iio/meter/ade7854-i2c.c 0 0 0 0 0 0 0 0 0 0 0 0 123
drivers/staging/iio/meter/ade7753.c 0 0 0 0 0 0 0 0 0 0 0 0 195
drivers/staging/iio/meter/ade7854-spi.c 0 0 0 0 0 0 0 0 0 0 0 0 136
drivers/staging/iio/meter/ade7754.c 0 0 0 0 0 0 0 0 0 0 0 0 212
drivers/staging/iio/meter/ade7854.c 0 0 0 0 0 0 0 0 0 0 0 0 184
drivers/staging/iio/meter/ade7754.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/meter/ade7758_core.c 0 0 0 0 0 0 0 0 0 0 0 0 269
drivers/staging/iio/meter/ade7753.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/meter/ade7759.c 0 0 0 0 0 0 0 0 0 0 0 0 188
drivers/staging/iio/accel/sca3000_ring.c 1 0 0 0 0 0 0 0 0 0 0 1 106
drivers/staging/iio/accel/adis16203_core.c 0 0 0 0 0 0 0 0 0 0 0 0 75
drivers/staging/iio/accel/adis16203.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/adis16204.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/adis16209_core.c 0 0 0 0 0 0 0 0 0 0 0 0 88
drivers/staging/iio/accel/adis16220.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/adis16201.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/adis16240.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/adis16209.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/sca3000.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/iio/accel/adis16201_core.c 0 0 0 0 0 0 0 0 0 0 0 0 93
drivers/staging/iio/accel/adis16204_core.c 0 0 0 0 0 0 0 0 0 0 0 0 91
drivers/staging/iio/accel/adis16220_core.c 1 0 0 1 0 0 0 0 0 0 0 2 157
drivers/staging/iio/accel/lis3l02dq.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/accel/sca3000_core.c 0 0 0 0 0 0 2 0 0 2 0 4 381
drivers/staging/iio/accel/adis16240_core.c 0 0 0 0 0 0 0 0 0 0 0 0 115
drivers/staging/iio/accel/lis3l02dq_core.c 0 0 0 0 0 0 0 0 0 0 0 0 272
drivers/staging/iio/accel/lis3l02dq_ring.c 3 1 0 1 0 0 0 0 0 0 0 18 160
drivers/staging/iio/impedance-analyzer/ad5933.c 2 0 0 0 1 0 3 3 0 0 1 17 288
drivers/staging/iio/impedance-analyzer/ad5933.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/staging/iio/gyro/adis16060.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/gyro/adis16060_core.c 0 0 0 0 0 0 0 0 0 0 0 0 85
drivers/staging/nvec/nvec.c 1 1 0 1 0 0 2 1 0 1 0 22 309
drivers/staging/nvec/nvec_kbd.c 3 0 0 0 0 0 0 0 0 0 0 3 73
drivers/staging/nvec/nvec_power.c 1 0 0 1 0 0 0 0 0 0 0 2 191
drivers/staging/nvec/nvec_ps2.c 2 0 0 0 0 0 0 0 0 0 0 2 61
drivers/staging/nvec/nvec_paz00.c 0 0 0 0 0 0 0 0 0 0 0 0 32
drivers/staging/gdm72xx/gdm_wimax.c 1 0 0 0 0 0 1 1 0 0 0 10 334
drivers/staging/gdm72xx/netlink_k.c 0 0 0 0 0 0 0 0 0 0 0 0 52
drivers/staging/gdm72xx/usb_boot.c 2 1 0 1 0 0 2 2 0 0 0 40 154
drivers/staging/gdm72xx/gdm_sdio.c 4 3 0 1 1 0 0 0 0 0 0 21 316
drivers/staging/gdm72xx/gdm_qos.c 10 7 0 9 0 0 0 0 0 0 0 31 206
drivers/staging/gdm72xx/sdio_boot.c 0 0 0 0 0 0 2 2 0 1 0 26 61
drivers/staging/gdm72xx/gdm_usb.c 1 1 0 0 0 0 1 1 0 0 0 26 344
drivers/staging/gdm72xx/gdmwm.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 44
drivers/staging/speakup/kobjects.c 6 4 0 2 0 1 5 3 0 1 0 103 451
drivers/staging/speakup/speakup_soft.c 0 0 0 0 0 0 3 2 0 0 0 21 131
drivers/staging/speakup/speakup_acntsa.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_decext.c 0 0 0 0 0 0 1 1 0 0 0 30 84
drivers/staging/speakup/speakup_dtlk.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/keyhelp.c 6 6 0 5 0 0 2 2 0 2 0 28 93
drivers/staging/speakup/speakup_apollo.c 0 0 0 0 0 0 1 1 0 0 0 30 77
drivers/staging/speakup/speakup_spkout.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_txprt.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_decpc.c 3 3 0 1 0 0 6 6 0 0 0 51 159
drivers/staging/speakup/selection.c 2 1 0 0 1 0 1 1 0 0 0 12 77
drivers/staging/speakup/serialio.c 0 0 0 0 0 0 4 3 0 0 3 15 96
drivers/staging/speakup/speakup_soft.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_keypc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/devsynth.c 0 0 0 0 0 0 1 1 0 0 0 7 32
drivers/staging/speakup/i18n.c 3 3 0 2 0 0 5 2 0 1 0 18 81
drivers/staging/speakup/speakup_bns.c 0 0 0 0 0 0 0 0 0 0 0 0 28
drivers/staging/speakup/speakup_dectlk.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_audptr.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_ltlk.c 2 2 0 2 0 0 0 0 0 0 0 4 47
drivers/staging/speakup/speakup.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/main.c 25 6 0 6 0 1 12 10 0 1 0 137 1055
drivers/staging/speakup/speakup_bns.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_decpc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/buffers.c 2 1 0 1 0 0 0 0 0 0 0 3 33
drivers/staging/speakup/speakup_apollo.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_acntpc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_acntpc.c 1 1 0 1 0 0 3 3 0 0 3 46 125
drivers/staging/speakup/fakekey.c 0 0 0 0 0 0 0 0 0 0 0 0 31
drivers/staging/speakup/speakup_spkout.c 0 0 0 0 0 0 1 1 0 0 1 2 34
drivers/staging/speakup/speakup_dummy.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_decext.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_txprt.c 0 0 0 0 0 0 0 0 0 0 0 0 28
drivers/staging/speakup/speakup_dectlk.c 0 0 0 0 0 0 1 1 0 0 0 39 122
drivers/staging/speakup/speakup_audptr.c 0 0 0 0 0 0 2 1 0 0 1 2 48
drivers/staging/speakup/synth.c 5 1 0 1 0 0 4 2 0 0 0 38 219
drivers/staging/speakup/speakup_ltlk.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/speakup/speakup_dtlk.c 3 3 0 2 0 0 8 4 0 0 2 48 164
drivers/staging/speakup/speakup_dummy.c 0 0 0 0 0 0 0 0 0 0 0 0 27
drivers/staging/speakup/speakup_acntsa.c 0 0 0 0 0 0 0 0 0 0 0 0 35
drivers/staging/speakup/varhandlers.c 7 2 0 2 0 0 1 1 0 0 0 13 120
drivers/staging/speakup/speakup_keypc.c 1 1 0 1 0 0 3 2 0 0 0 47 130
drivers/staging/speakup/thread.c 0 0 0 0 0 0 1 1 0 0 0 16 27
drivers/staging/unisys/visorchipset/parser.c 2 1 0 1 0 0 5 5 0 1 0 26 174
drivers/staging/unisys/visorchipset/file.c 0 0 0 0 0 0 0 0 0 0 0 0 48
drivers/staging/unisys/visorchipset/visorchipset_main.c 2 0 0 0 0 0 1 0 0 0 0 8 808
drivers/staging/unisys/visorchannel/visorchannel_main.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/unisys/visorchannel/visorchannel_funcs.c 1 1 0 0 1 0 2 1 0 0 0 18 244
drivers/staging/unisys/virtpci/virtpci.c 1 1 0 0 0 0 5 3 0 0 1 29 459
drivers/staging/unisys/visorutil/memregion_direct.c 0 0 0 0 0 0 0 0 0 0 0 0 74
drivers/staging/unisys/visorutil/charqueue.c 1 1 0 0 0 0 0 0 0 0 0 7 59
drivers/staging/unisys/visorutil/visorkmodutils.c 0 0 0 0 0 0 0 0 0 0 0 0 15
drivers/staging/unisys/visorutil/periodic_work.c 0 0 0 0 0 0 1 1 0 0 0 7 69
drivers/staging/unisys/uislib/uislib.c 9 9 0 2 0 1 3 2 0 0 0 109 551
drivers/staging/unisys/uislib/uisqueue.c 0 0 0 0 0 0 3 0 0 0 0 7 83
drivers/staging/unisys/uislib/uisthread.c 0 0 0 0 0 0 0 0 0 0 0 0 16
drivers/staging/unisys/uislib/uisutils.c 0 0 0 0 0 0 0 0 0 0 0 0 37
drivers/staging/unisys/virthba/virthba.c 9 5 1 5 0 0 6 4 0 0 0 89 594
drivers/staging/olpc_dcon/olpc_dcon.c 3 1 0 1 0 0 1 0 0 0 1 10 284
drivers/staging/olpc_dcon/olpc_dcon_xo_1.c 1 0 0 0 1 0 0 0 0 0 0 4 77
drivers/staging/olpc_dcon/olpc_dcon_xo_1_5.c 1 0 0 0 1 0 0 0 0 0 0 4 40
drivers/staging/mt29f_spinand/mt29f_spinand.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/mt29f_spinand/mt29f_spinand.c 1 0 0 0 0 0 6 5 0 0 0 31 361
drivers/staging/octeon/ethernet-xaui.c 0 0 0 0 0 0 0 0 0 0 0 0 48
drivers/staging/octeon/ethernet-mdio.c 0 0 0 0 0 0 0 0 0 0 0 0 55
drivers/staging/octeon/ethernet-rgmii.c 0 0 0 0 0 0 0 0 0 0 0 0 145
drivers/staging/octeon/ethernet.c 6 3 1 0 0 1 1 1 0 0 0 71 288
drivers/staging/octeon/ethernet-rx.c 2 1 0 1 0 0 2 2 0 0 1 75 141
drivers/staging/octeon/ethernet-tx.c 4 2 0 0 1 0 2 0 0 0 1 32 259
drivers/staging/octeon/ethernet-spi.c 2 1 0 0 0 0 0 0 0 0 0 7 120
drivers/staging/octeon/ethernet-mem.c 0 0 0 0 0 0 4 2 0 0 0 13 44
drivers/staging/octeon/ethernet-sgmii.c 0 0 0 0 0 0 0 0 0 0 0 0 46
drivers/staging/emxx_udc/emxx_udc.c 16 6 1 2 0 1 1 1 0 0 1 80 1278
drivers/staging/ft1000/ft1000-pcmcia/ft1000_cs.c 0 0 0 0 0 0 0 0 0 0 0 0 41
drivers/staging/ft1000/ft1000-pcmcia/ft1000_pcmcia.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/ft1000/ft1000-pcmcia/ft1000_dnld.c 1 0 0 0 0 0 2 2 1 1 0 167 302
drivers/staging/ft1000/ft1000-pcmcia/ft1000_hw.c 20 2 0 4 0 0 4 3 0 0 1 82 845
drivers/staging/ft1000/ft1000-usb/ft1000_debug.c 9 6 0 8 0 0 1 0 0 0 0 31 323
drivers/staging/ft1000/ft1000-usb/ft1000_usb.c 1 1 0 1 0 0 2 2 0 0 0 15 111
drivers/staging/ft1000/ft1000-usb/ft1000_hw.c 11 5 0 4 0 0 2 2 0 1 0 71 720
drivers/staging/ft1000/ft1000-usb/ft1000_download.c 4 3 0 3 0 1 5 5 1 2 0 226 425
drivers/staging/ft1000/ft1000-usb/ft1000.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/panel/panel.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/panel/panel.c 13 3 0 0 2 0 4 3 0 0 0 72 856
drivers/staging/gs_fpgaboot/io.c 1 0 0 0 1 0 0 0 0 0 0 2 21
drivers/staging/gs_fpgaboot/gs_fpgaboot.c 1 0 0 0 0 0 2 1 0 0 0 4 151
drivers/staging/dgnc/dgnc_tty.c 4 2 0 4 0 0 2 2 0 0 0 63 1022
drivers/staging/dgnc/dgnc_driver.c 5 2 0 3 0 0 0 0 0 0 0 16 243
drivers/staging/dgnc/dgnc_utils.c 0 0 0 0 0 0 0 0 0 0 0 0 3
drivers/staging/dgnc/dgnc_neo.c 7 4 0 1 0 0 5 5 1 0 0 130 622
drivers/staging/dgnc/dgnc_mgmt.c 0 0 0 0 0 0 0 0 0 0 0 0 91
drivers/staging/dgnc/dgnc_cls.c 3 1 0 2 0 0 3 3 0 0 0 55 452
drivers/staging/dgnc/dgnc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/dgnc/dgnc_sysfs.c 10 1 0 10 0 0 1 1 0 1 0 21 300
drivers/staging/clocking-wizard/clk-xlnx-clock-wizard.c 3 1 0 1 1 1 0 0 0 0 0 16 129
drivers/staging/rtl8192e/rtllib_crypt_wep.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/rtl8192e/rtl819x_HTProc.c 6 2 0 2 0 1 0 0 0 0 0 9 363
drivers/staging/rtl8192e/rtllib_softmac_wx.c 1 1 0 1 0 0 1 0 0 0 0 3 255
drivers/staging/rtl8192e/rtllib_rx.c 8 3 1 3 1 1 5 5 1 1 0 262 1021
drivers/staging/rtl8192e/rtllib_crypt_wep.c 0 0 0 0 0 0 0 0 0 0 0 0 113
drivers/staging/rtl8192e/rtllib_crypt_tkip.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/rtl8192e/rtl819x_TSProc.c 5 2 0 0 0 0 2 2 0 1 0 46 219
drivers/staging/rtl8192e/rtllib_crypt_ccmp.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/rtl8192e/rtllib_wx.c 6 5 0 5 0 0 0 0 0 0 0 13 397
drivers/staging/rtl8192e/rtllib.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/rtl8192e/rtllib_module.c 3 0 0 1 0 0 0 0 0 0 0 5 106
drivers/staging/rtl8192e/rtllib_softmac.c 9 2 0 3 0 0 6 3 0 1 0 36 1494
drivers/staging/rtl8192e/dot11d.c 7 2 0 2 0 1 0 0 0 0 0 17 83
drivers/staging/rtl8192e/rtllib_crypt.c 2 2 0 0 0 0 0 0 0 0 0 7 98
drivers/staging/rtl8192e/rtl819x_BAProc.c 0 0 0 0 0 0 0 0 0 0 0 0 253
drivers/staging/rtl8192e/rtllib_tx.c 2 2 0 2 0 0 3 2 0 0 0 55 344
drivers/staging/rtl8192e/rtllib_crypt_tkip.c 2 0 0 1 0 0 0 0 0 0 0 7 315
drivers/staging/rtl8192e/rtllib_crypt_ccmp.c 4 0 0 0 0 0 1 1 0 1 0 21 206
drivers/staging/rtl8192e/rtl8192e/r8192e_pci.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/rtl8192e/rtl8192e/rtl_dm.c 15 9 0 10 1 1 0 0 0 0 0 179 1471
drivers/staging/rtl8192e/rtl8192e/rtl_cam.c 4 4 0 3 0 0 0 0 0 0 0 15 83
drivers/staging/rtl8192e/rtl8192e/r8192E_dev.c 23 7 0 11 0 0 0 0 0 0 0 69 1129
drivers/staging/rtl8192e/rtl8192e/rtl_core.c 17 7 2 5 0 2 6 4 0 0 2 174 1373
drivers/staging/rtl8192e/rtl8192e/r8192E_cmdpkt.c 2 1 0 2 0 1 2 0 1 1 0 36 170
drivers/staging/rtl8192e/rtl8192e/rtl_pci.c 0 0 0 0 0 0 0 0 0 0 0 0 38
drivers/staging/rtl8192e/rtl8192e/r8190P_rtl8256.c 2 2 1 0 0 0 0 0 0 0 0 27 108
drivers/staging/rtl8192e/rtl8192e/rtl_ethtool.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/rtl8192e/rtl8192e/r8192E_hwimg.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/staging/rtl8192e/rtl8192e/rtl_wx.c 3 2 0 2 0 0 0 0 0 0 0 12 481
drivers/staging/rtl8192e/rtl8192e/r8192E_phy.c 11 9 1 8 0 0 5 3 0 0 0 58 670
drivers/staging/rtl8192e/rtl8192e/rtl_eeprom.c 2 0 0 1 0 0 0 0 0 0 0 4 57
drivers/staging/rtl8192e/rtl8192e/r8192E_firmware.c 1 0 0 0 0 0 4 3 0 0 3 13 135
drivers/staging/rtl8192e/rtl8192e/rtl_pm.c 0 0 0 0 0 0 0 0 0 0 0 0 51
drivers/staging/rtl8192e/rtl8192e/rtl_ps.c 0 0 0 0 0 0 0 0 0 0 0 0 113
drivers/staging/vt6656/channel.c 2 0 0 2 0 0 0 0 0 0 0 4 21
drivers/staging/vt6656/mac.c 0 0 0 0 0 0 0 0 0 0 0 0 59
drivers/staging/vt6656/rf.c 0 0 0 0 0 0 3 3 0 0 0 21 176
drivers/staging/vt6656/baseband.c 0 0 0 0 0 0 0 0 0 0 0 0 337
drivers/staging/vt6656/card.c 5 4 0 1 0 0 2 2 0 0 0 15 242
drivers/staging/vt6656/main_usb.c 9 6 0 0 0 0 0 0 0 0 0 41 364
drivers/staging/vt6656/key.c 4 1 0 0 0 0 0 0 0 0 0 7 62
drivers/staging/vt6656/rxtx.c 1 1 0 0 0 0 0 0 0 0 0 6 417
drivers/staging/vt6656/dpc.c 2 2 0 1 0 0 0 0 0 0 0 3 76
drivers/staging/vt6656/usbpipe.c 0 0 0 0 0 0 0 0 0 0 0 0 93
drivers/staging/vt6656/vt6656_stage.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/vt6656/firmware.c 1 1 0 0 0 0 0 0 0 0 0 5 42
drivers/staging/vt6656/int.c 0 0 0 0 0 0 0 0 0 0 0 0 54
drivers/staging/vt6656/wcmd.c 0 0 0 0 0 0 0 0 0 0 0 0 63
drivers/staging/vt6656/power.c 0 0 0 0 0 0 0 0 0 0 0 0 23
drivers/staging/skein/threefish_block.c 0 0 0 0 0 0 0 0 0 0 0 0 6001
drivers/staging/skein/skein_block.c 0 0 0 0 0 0 9 0 0 0 0 58 344
drivers/staging/skein/skein_api.c 0 0 0 0 0 0 0 0 0 0 0 0 72
drivers/staging/skein/skein_generic.c 0 0 0 0 0 0 0 0 0 0 0 0 47
drivers/staging/skein/skein_base.c 6 6 0 0 6 0 0 0 0 0 0 42 310
drivers/staging/skein/threefish_api.c 1 0 0 1 0 0 0 0 0 0 0 2 32
drivers/staging/wlan-ng/p80211req.c 0 0 0 0 0 0 0 0 0 0 0 0 49
drivers/staging/wlan-ng/hfa384x_usb.c 7 5 0 3 0 1 2 1 0 0 0 75 959
drivers/staging/wlan-ng/p80211conv.c 1 1 0 1 0 0 0 0 0 0 0 5 175
drivers/staging/wlan-ng/p80211netdev.c 0 0 0 0 0 0 2 1 0 0 0 14 328
drivers/staging/wlan-ng/prism2usb.c 0 0 0 0 0 0 0 0 0 0 0 0 106
drivers/staging/wlan-ng/prism2_usb.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 47
drivers/staging/wlan-ng/prism2fw.c 8 7 1 7 0 5 2 2 1 1 0 168 459
drivers/staging/wlan-ng/prism2sta.c 9 1 0 2 0 0 1 0 0 0 0 28 562
drivers/staging/wlan-ng/prism2mib.c 1 0 0 0 0 0 0 0 0 0 0 1 111
drivers/staging/wlan-ng/cfg80211.c 1 1 0 1 0 0 0 0 0 0 0 15 311
drivers/staging/wlan-ng/prism2mgmt.c 2 1 0 1 0 0 2 0 0 0 0 6 413
drivers/staging/wlan-ng/p80211wep.c 8 1 0 6 0 0 1 0 0 0 0 25 84
drivers/staging/android/timed_gpio.c 2 1 0 2 0 0 1 0 0 1 0 21 65
drivers/staging/android/lowmemorykiller.c 1 0 0 1 0 0 1 0 0 0 0 3 68
drivers/staging/android/sw_sync.c 0 0 0 0 0 0 0 0 0 0 0 0 80
drivers/staging/android/timed_output.c 0 0 0 0 0 0 0 0 0 0 0 0 42
drivers/staging/android/sync.c 6 3 0 2 0 0 0 0 0 0 0 19 286
drivers/staging/android/sync_debug.c 2 1 0 1 0 0 0 0 0 0 0 8 89
drivers/staging/android/ashmem.c 0 0 0 0 0 0 0 0 0 0 0 0 257
drivers/staging/android/ion/ion_system_heap.c 9 2 0 4 0 0 2 1 0 0 0 28 155
drivers/staging/android/ion/ion_chunk_heap.c 2 1 0 0 0 0 0 0 0 0 0 6 82
drivers/staging/android/ion/ion_cma_heap.c 0 0 0 0 0 0 0 0 0 0 0 0 62
drivers/staging/android/ion/ion_heap.c 1 0 0 0 0 0 2 2 0 0 0 20 162
drivers/staging/android/ion/ion.c 9 8 0 3 0 0 6 4 0 0 0 58 707
drivers/staging/android/ion/ion_dummy_driver.c 3 1 0 1 0 0 0 0 0 0 0 9 42
drivers/staging/android/ion/ion_page_pool.c 1 1 0 0 0 0 0 0 0 0 0 8 66
drivers/staging/android/ion/ion_test.c 0 0 0 0 0 0 1 1 0 0 0 13 111
drivers/staging/android/ion/compat_ion.c 0 0 0 0 0 0 0 0 0 0 0 0 89
drivers/staging/android/ion/ion_carveout_heap.c 0 0 0 0 0 0 0 0 0 0 0 0 70
drivers/staging/android/ion/tegra/tegra_ion.c 3 1 0 1 0 0 0 0 0 0 0 7 27
drivers/staging/fwserial/firewire-serial.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/fwserial/fwserial.c 20 6 0 8 0 1 3 2 0 0 0 74 1118
drivers/staging/fwserial/dma_fifo.c 0 0 0 0 0 0 0 0 0 0 0 0 103
drivers/staging/ste_rmi4/synaptics_i2c_rmi4.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/staging/ste_rmi4/synaptics_i2c_rmi4.c 1 1 0 1 0 0 1 0 0 0 0 19 379
drivers/staging/comedi/comedi.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/comedi/comedi_fops.c 13 9 0 9 3 0 2 2 0 0 2 133 1135
drivers/staging/comedi/comedi_usb.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/comedi/drivers.c 10 7 0 3 2 0 1 1 0 0 0 52 325
